Zboží;Poèet SVM;Kateg.zboží
1080295;0,000;B0204
1066657;0,000;B0204
1105034;0,000;B0204
1105033;0,000;B0204
1105032;0,000;B0204
1105031;0,000;B0204
1105030;0,000;B0204
1105029;0,000;B0204
1105028;0,000;B0204
1105027;0,000;B0204
1105026;0,000;B0204
1097369;0,000;B0204
1080293;0,000;B0204
1080292;0,000;B0204
1097368;0,000;B0204
1097367;0,000;B0204
1080291;0,000;B0204
1097366;0,000;B0204
1080290;0,000;B0204
1080289;0,000;B0204
1080288;0,000;B0204
1085442;0,000;B0204
1094186;0,000;B0901
1094187;0,000;B0901
1107445;0,000;A0505
30001364;0,000;A0505
1079587;0,000;A0505
1109790;0,000;A0505
1092905;1;D0201
1092906;1;D0201
1092907;1;D0201
1092908;0,000;D0201
1092909;1;D0201
1096902;1;D0201
1097398;1;D0201
1097397;1;D0201
1070790;1;D0201
1057207;1;D0201
1070263;1;D0203
1092113;1;D0201
1057195;1;D0201
1064825;0,000;E0305
1079586;0,000;A0505
1105481;0,000;A0505
1105480;0,000;A0505
1105479;0,000;A0505
1096645;1;A0505
1096631;0,000;A0505
1084324;0,000;A0505
1062207;0,000;A0505
1096636;0,000;A0505
1001910;0,000;A0803
1107076;0,000;A0803
1001916;0,000;A0803
1001907;0,000;A0803
1114284;0,000;D0203
1081684;0,000;D0203
1089186;0,000;D0203
1090937;0,000;D0601
1001900;0,000;A0803
1107081;0,000;A0803
1001898;0,000;A0803
1107080;0,000;A0803
1105742;0,000;F0701
1001893;0,000;A0803
1107077;0,000;A0803
1107079;0,000;A0803
1107078;0,000;A0803
1105741;0,000;F0701
1104995;0,000;B0604
1104994;0,000;B0604
1098285;0,000;B0604
1068108;0,000;B0604
1068107;0,000;B0604
1108400;0,000;A0405
1108399;0,000;A0405
1068973;0,000;C0103
1068972;0,000;C0103
1085398;0,000;B0105
1084837;0,000;B0302
1067737;0,000;B0302
1059671;0,000;E0604
1036006;0,000;B0104
1097507;0,000;B0604
1097508;0,000;B0604
1097506;0,000;B0604
1097505;0,000;B0604
1025907;1;E0103
1059675;0,000;E0604
1059683;1;E0604
1032172;1;E0604
1028702;0,000;E0604
1028705;1;E0604
1086663;1;E0401
1086665;1;E0401
1017061;0,000;B0508
1097374;0,000;B0504
1016869;0,000;B0504
1016868;0,000;B0508
1079483;0,000;A0602
1092987;0,000;D0202
1079484;0,000;A0602
1063685;0,000;F0303
1097509;0,000;B0604
1097512;0,000;B0604
1112566;0,000;C0103
1112565;0,000;C0103
1112564;0,000;C0103
1112563;0,000;C0103
1112562;0,000;C0103
1092985;0,000;D0205
1098227;0,000;D0205
1092984;0,000;D0205
1092983;0,000;D0205
1092982;0,000;D0205
1057420;1;E0904
1104172;0,000;C0103
1104171;0,000;C0103
1104159;0,000;C0103
1100013;0,000;C0103
1104160;0,000;C0103
1087573;0,000;C0103
1087562;0,000;C0103
1087563;0,000;C0103
1087564;0,000;C0103
1098279;0,000;C0103
1095475;0,000;C0103
1098280;0,000;C0103
1087561;0,000;C0103
1095476;0,000;C0103
1087565;0,000;C0103
1087572;0,000;C0103
1087574;0,000;C0103
1095471;0,000;C0103
1087575;0,000;C0103
1095479;0,000;C0103
1087576;0,000;C0103
1095478;0,000;C0103
1095473;0,000;C0103
1098278;0,000;C0103
1095474;0,000;C0103
1083390;0,000;C0103
1103381;0,000;G0104
1100004;0,000;C0103
1104173;0,000;C0103
1105343;0,000;B0204
1105342;0,000;B0204
1105341;0,000;B0204
1105340;0,000;B0204
1105339;0,000;B0204
1105338;0,000;B0204
1105337;0,000;B0204
1105336;0,000;B0204
1105335;0,000;B0204
1080286;0,000;B0204
1080285;0,000;B0204
1080284;0,000;B0204
1080283;0,000;B0204
1080282;0,000;B0204
1080280;0,000;B0204
1080279;0,000;B0204
1080277;0,000;B0204
1080271;0,000;B0204
1083382;0,000;C0103
1083376;0,000;C0103
1083370;0,000;C0103
1092981;0,000;D0203
1092980;0,000;D0203
1092979;0,000;D0203
1092978;0,000;D0301
1092977;0,000;D0203
1048137;0,000;A0104
1092973;0,000;D0201
1103307;0,000;C0108
1103306;0,000;C0108
1099023;0,000;C0108
1090559;0,000;C0108
1083365;0,000;C0106
1048414;0,000;F0304
1050817;0,000;F0304
1049297;0,000;F0302
1102400;0,000;F0302
1098851;0,000;F0302
1049299;0,000;F0302
1052738;0,000;F0302
1098853;0,000;F0302
1000648;1;A0403
1092972;0,000;D0203
1114118;0,000;A0403
1083361;0,000;C0104
1083359;0,000;C0104
1103720;0,000;C0112
1083358;0,000;C0104
1083357;0,000;C0104
1083356;0,000;C0104
1103719;0,000;C0104
1083354;0,000;C0104
1095101;0,000;D0203
1092971;0,000;D0203
1049282;0,000;F0301
1108798;0,000;F0301
1049280;0,000;F0301
1103113;0,000;F0301
1103116;0,000;F0304
1106550;0,000;B0604
1107053;0,000;B0604
1107052;0,000;B0604
1100310;0,000;B0605
1074697;0,000;B0604
1075496;0,000;B0605
1103507;0,000;B0605
1105608;0,000;B0605
1089703;0,000;B0605
1072781;0,000;B0605
1092780;0,000;B0605
1103802;0,000;B0605
1069550;0,000;B0605
1088076;0,000;B0605
1097865;0,000;B0605
1097867;0,000;B0605
1097873;0,000;B0605
1091322;0,000;B0605
1076939;0,000;B0605
1069112;0,000;B0605
1069111;0,000;B0605
1102847;0,000;B0605
1071621;0,000;B0605
1102846;0,000;B0605
1103798;0,000;B0605
1085706;0,000;B0605
1087405;0,000;B0604
1069107;0,000;B0604
1069108;0,000;B0604
1064807;0,000;B0604
1069109;0,000;B0604
1087807;0,000;B0605
1107107;0,000;B0605
1069549;0,000;B0605
1086134;0,000;B0605
1102704;0,000;B0605
1105605;1;B0602
1070121;0,000;B0507
1111286;0,000;B0605
1116641;0,000;B0605
1110690;0,000;B0605
1111244;0,000;B0605
1111292;0,000;B0605
1111237;0,000;B0605
1115090;0,000;B0605
1113631;0,000;B0605
1110052;0,000;B0605
1110689;0,000;B0605
1116062;0,000;B0605
1110688;0,000;B0605
1111283;0,000;B0605
1107019;0,000;B0605
1114853;0,000;B0604
1115793;0,000;B0605
1111289;0,000;B0605
1114582;0,000;B0602
1114852;0,000;B0602
1110750;0,000;B0602
1070723;0,000;B0605
1068940;0,000;B0605
1103801;0,000;B0605
1088626;0,000;B0605
1055142;0,000;B0604
1103797;0,000;B0605
1085694;0,000;B0605
1055125;0,000;B0605
1086127;0,000;B0605
1105774;0,000;B0605
1105773;0,000;B0605
1071315;1;D0501
1079479;0,000;A0801
1098252;0,000;B0205
1080768;0,000;B0901
1079478;0,000;A0801
1079477;0,000;A0801
1110978;0,000;B0101
1079476;0,000;A0801
1079475;0,000;A0801
1107857;0,000;E0702
1105397;0,000;E0702
1105401;0,000;E0702
1113775;0,000;A0201
1106261;0,000;B0301
1098349;0,000;D0504
1086426;0,000;C0101
1110754;0,000;C0101
1110375;0,000;C0101
1086316;0,000;C0101
1105990;0,000;C0101
1104849;1;C0101
1104850;0,000;C0101
1104848;0,000;C0101
1097711;0,000;C0101
1093379;1;C0101
1092323;1;C0101
1109457;1;C0101
1109197;0,000;B0101
1109191;0,000;B0101
1097594;1;A0505
1094260;0,000;B0904
1080762;0,000;B0904
1105485;0,000;A0505
1105487;0,000;A0505
1105486;0,000;A0505
1095036;0,000;A0505
1095026;0,000;A0505
1088868;0,000;A0505
1084320;1;A0505
1077090;1;E0601
1077089;1;E0601
1084323;1;A0505
1105483;1;A0505
1105482;0,000;A0505
1105484;0,000;A0505
1083348;0,000;C0103
1077787;1;E0701
1060050;0,000;E0701
1094732;0,000;B0801
1102319;0,000;F0603
1113896;0,000;B0307
1102316;0,000;F0603
1093186;0,000;F0603
1091787;0,000;F0603
1114855;0,000;E0305
1081340;0,000;B0507
1081339;0,000;B0507
1019484;0,000;B0507
1094339;0,000;B0507
1097069;0,000;B0204
1097068;0,000;B0204
1095979;0,000;B0204
1080262;0,000;B0204
1080261;0,000;B0204
1080263;0,000;B0204
1080258;0,000;B0204
1080257;0,000;B0204
1080260;0,000;B0204
1080259;0,000;B0204
1080255;0,000;B0204
1080256;0,000;B0204
1095211;0,000;C0103
1095210;0,000;C0103
1095209;0,000;C0103
1095208;0,000;C0103
1095207;0,000;C0103
1095205;0,000;C0103
1095204;0,000;C0103
1095203;0,000;C0103
1095202;0,000;C0103
1095167;0,000;C0103
1083344;0,000;C0103
1083343;0,000;C0103
1083342;0,000;C0103
1083341;0,000;C0103
1083340;0,000;C0103
1083339;0,000;C0103
1083338;0,000;C0103
1083337;0,000;C0103
1083336;0,000;C0103
1083334;0,000;C0103
1083333;0,000;C0103
1083332;0,000;C0103
1083331;0,000;C0103
1083329;0,000;C0103
1083327;0,000;C0103
1083326;0,000;C0103
1083325;0,000;C0103
1083312;0,000;C0103
1083309;0,000;C0103
1095225;0,000;C0103
1095224;0,000;C0103
1095223;0,000;C0103
1095222;0,000;C0103
1095221;0,000;C0103
1083300;0,000;C0103
1083299;0,000;C0103
1083297;0,000;C0103
1083286;0,000;C0103
1095220;0,000;C0103
1083283;0,000;C0103
1095219;0,000;C0103
1095218;0,000;C0103
1083281;0,000;C0103
1098179;0,000;B0404
1108648;0,000;E0305
1096300;0,000;B0401
1113647;0,000;B0604
1065387;1;A0601
1065388;0,000;A0601
1102262;1;B0202
1102263;1;B0202
1092970;0,000;D0601
1092969;0,000;D0601
1092967;0,000;D0601
1092966;0,000;D0601
1092965;0,000;D0601
1092964;0,000;D0601
1086040;0,000;B0201
1065670;0,000;B0201
1098854;0,000;F0303
1092963;0,000;D0503
1092962;0,000;D0503
1056307;1;C0701
1056308;0,000;C0701
1082715;1;C0701
1056306;1;C0701
1115743;0,000;E0202
1085563;0,000;WMS_P
1112485;0,000;D0504
1105733;0,000;D0101
1092960;0,000;D0102
1092959;0,000;D0101
1115322;0,000;F0302
1086749;1;E0305
1086748;1;E0305
1089822;1;E0305
1086747;0,000;E0305
1086745;0,000;E0305
1100325;0,000;G0103
1100326;0,000;G0103
1092958;0,000;D0101
1092957;0,000;D0101
1098711;0,000;A0103
1091623;0,000;A0403
1092956;0,000;D0101
1083275;0,000;C0103
1083274;0,000;C0103
1083273;0,000;C0103
1083272;0,000;C0103
1068988;0,000;C0103
1068987;0,000;C0103
1068986;0,000;C0103
1068985;0,000;C0103
1092955;0,000;D0101
1048416;0,000;F0304
1107779;0,000;G0106
1089709;1;B0502
1096882;0,000;D0602
1100441;0,000;D0602
1108775;0,000;D0602
1104595;0,000;B0402
1104596;0,000;B0402
1104597;0,000;B0402
1104598;0,000;B0402
1104599;0,000;B0402
1068161;0,000;D0602
1056633;0,000;D0602
1077704;0,000;D0602
1002311;0,000;F0704
1058237;0,000;F0704
1096968;0,000;E0304
1096967;0,000;E0304
1096976;0,000;E0504
1096975;0,000;E0504
1109447;0,000;F0704
1109449;0,000;F0704
1109448;0,000;F0704
1109446;0,000;F0704
1109444;0,000;F0704
1109443;0,000;F0704
1109445;0,000;F0704
1088700;0,000;F0504
1082143;0,000;F0704
1082142;0,000;F0704
1092502;0,000;F0704
1082138;0,000;F0704
1082139;0,000;F0704
1109442;0,000;F0704
1079035;0,000;F0704
1093159;0,000;F0704
1086844;0,000;F0704
1092316;0,000;F0704
1086843;0,000;F0704
1052317;0,000;F0704
1109441;0,000;F0704
1079036;0,000;F0704
1052328;0,000;F0704
1052324;0,000;F0704
1063131;0,000;F0704
1104209;0,000;F0704
1079034;0,000;F0704
1093158;0,000;F0704
1086842;0,000;F0704
1052308;0,000;F0704
1079028;0,000;F0704
1104193;0,000;F0704
1066448;0,000;F0704
1096964;0,000;E0405
1096965;0,000;E0405
1027680;0,000;F0704
1027679;0,000;F0704
1086455;0,000;F0704
1082136;0,000;F0704
1082135;0,000;F0704
1088696;0,000;F0704
1002224;0,000;E0205
1096963;1;E0403
1096972;1;E0402
1096970;0,000;E0402
1107982;0,000;E0402
1096971;1;E0402
1096974;1;E0403
1087671;0,000;E0603
1087674;0,000;E0603
1082132;0,000;F0704
1082131;0,000;F0704
1051462;0,000;F0704
1092952;0,000;D0602
1092951;0,000;D0602
1092950;0,000;D0602
1092948;0,000;D0602
1092947;0,000;D0602
1092946;0,000;D0602
1096973;0,000;E0501
1056164;0,000;A0401
1096839;1;B0103
1097975;0,000;B0103
1067913;1;B0103
1094345;0,000;B0504
1092945;0,000;D0602
1016257;0,000;B0504
1058597;0,000;B0504
1095099;0,000;D0602
1098226;0,000;D0602
1044345;0,000;D0602
1077710;0,000;D0602
1049462;0,000;E0604
1090185;1;E0604
1045249;0,000;B0504
1045247;0,000;B0504
1037725;1;E0604
1021345;0,000;B0504
1016269;0,000;B0504
1030604;0,000;B0504
1093432;0,000;G0104
1093434;0,000;G0104
1093427;0,000;G0104
1093423;0,000;G0104
1093429;0,000;G0104
1093426;0,000;G0104
1093428;0,000;G0104
1093424;0,000;G0104
1093422;0,000;G0104
1093421;0,000;G0104
1093425;0,000;G0104
1093431;0,000;G0104
1102744;1;E0601
1099722;0,000;E0501
1099723;0,000;E0501
1092944;0,000;D0301
1092943;0,000;D0301
1098228;0,000;D0702
1093391;0,000;D0802
1093389;0,000;D0802
1093392;0,000;D0802
1093390;0,000;D0802
1099684;0,000;D0802
1099683;0,000;D0802
1069442;0,000;D0802
1086769;0,000;D0802
1086771;0,000;D0802
1090854;0,000;D0802
1086770;0,000;D0802
1090855;0,000;D0802
1093388;0,000;D0802
1099685;0,000;D0802
1112319;0,000;G0106
1080254;0,000;B0405
1095938;0,000;B0205
1092940;0,000;D0701
1051171;1;D0602
1100446;0,000;D0401
1084283;1;A0302
1079627;1;A0302
1079629;1;A0302
1092938;0,000;D0103
1092937;0,000;D0401
1099244;0,000;D0402
1092936;0,000;D0402
1061087;1;A0302
1114563;0,000;A0302
1092933;0,000;D0402
1092932;0,000;D0401
1092931;0,000;D0402
1081502;0,000;B0403
1092930;0,000;D0302
1103209;0,000;B0605
1097883;0,000;B0605
1103796;0,000;B0605
1085693;0,000;B0605
1081218;0,000;B0605
1086133;0,000;B0605
1102703;0,000;B0605
1031728;1;E0501
1034845;0,000;E0702
1085375;1;E0702
1092927;0,000;D0201
1030076;0,000;A0802
1035913;0,000;A0802
1030073;0,000;A0802
1030072;0,000;A0802
1111288;0,000;B0605
1100308;0,000;B0605
1116640;0,000;B0605
1113630;0,000;B0605
1111294;0,000;B0605
1111239;0,000;B0605
1113629;0,000;B0605
1105770;0,000;B0605
1105767;0,000;B0605
1105766;0,000;B0605
1105765;0,000;B0605
1113626;0,000;B0605
1111240;0,000;B0605
1105755;0,000;B0605
1105753;0,000;B0605
1105754;0,000;B0605
1110051;0,000;B0605
1116064;0,000;B0605
1113625;0,000;B0605
1105832;0,000;B0605
1111285;0,000;B0605
1113624;0,000;B0605
1113623;0,000;B0605
1107018;0,000;B0605
1115792;0,000;B0605
1113617;0,000;B0605
1113618;0,000;B0605
1113619;0,000;B0605
1113620;0,000;B0605
1113621;0,000;B0605
1113622;0,000;B0605
1113628;0,000;B0605
1100980;0,000;B0605
1113627;0,000;B0605
1111291;0,000;B0605
1093909;0,000;B0302
1081295;0,000;B0302
1081297;0,000;B0302
1081294;0,000;B0302
1081296;0,000;B0302
1106812;0,000;C0117
1107269;0,000;D0602
1095201;0,000;C0103
1095200;0,000;C0103
1095199;0,000;C0103
1095198;0,000;C0103
1095197;0,000;C0103
1095196;0,000;C0103
1095195;0,000;C0103
1095194;0,000;C0103
1095193;0,000;C0103
1095192;0,000;C0103
1095191;0,000;C0103
1095190;0,000;C0103
1095189;0,000;C0103
1095188;0,000;C0103
1095187;0,000;C0103
1095186;0,000;C0103
1095185;0,000;C0103
1095184;0,000;C0103
1095183;0,000;C0103
1095182;0,000;C0103
1095181;0,000;C0103
1095180;0,000;C0103
1095179;0,000;C0103
1095178;0,000;C0103
1095177;0,000;C0103
1095176;0,000;C0103
1095175;0,000;C0103
1095174;0,000;C0103
1095173;0,000;C0103
1095172;0,000;C0103
1095171;0,000;C0103
1095170;0,000;C0103
1103721;0,000;C0103
1103722;0,000;C0103
1103723;0,000;C0103
1103724;0,000;C0103
1103725;0,000;C0103
1103726;0,000;C0103
1103728;0,000;C0103
1103727;0,000;C0103
1103729;0,000;C0103
1103730;0,000;C0103
1103731;0,000;C0103
1103732;0,000;C0103
1103733;0,000;C0103
1103734;0,000;C0103
1103735;0,000;C0103
1103736;0,000;C0103
1103738;0,000;C0103
1103737;0,000;C0103
1112549;0,000;C0103
1112548;0,000;C0103
1112535;0,000;C0103
1112536;0,000;C0103
1112538;0,000;C0103
1112539;0,000;C0103
1112532;0,000;C0103
1112531;0,000;C0103
1112507;0,000;C0103
1112530;0,000;C0103
1112537;0,000;C0103
1112545;0,000;C0103
1112544;0,000;C0103
1112543;0,000;C0103
1112542;0,000;C0103
1112541;0,000;C0103
1112540;0,000;C0103
1112534;0,000;C0103
1112533;0,000;C0103
1112529;0,000;C0103
1112528;0,000;C0103
1112527;0,000;C0103
1112526;0,000;C0103
1116796;0,000;C0103
1116795;0,000;C0103
1116794;0,000;C0103
1116793;0,000;C0103
1112518;0,000;C0103
1112517;0,000;C0103
1112516;0,000;C0103
1112515;0,000;C0103
1112514;0,000;C0103
1112513;0,000;C0103
1112512;0,000;C0103
1112511;0,000;C0103
1112510;0,000;C0103
1112509;0,000;C0103
1112508;0,000;C0103
1087284;0,000;F0301
1101975;0,000;B0101
1094866;0,000;C0106
1094865;0,000;C0106
1069738;0,000;A0803
1069737;0,000;A0803
1094946;0,000;C0117
1069736;0,000;A0803
1085560;0,000;C0117
1109596;0,000;B0102
1108754;0,000;B0101
1109113;1;B0101
1107709;1;B0101
1109112;1;B0101
1109109;1;B0201
1074094;0,000;G0103
1079613;0,000;A0202
1097610;0,000;A0202
1107087;0,000;B1001
1107088;0,000;B1001
1100328;0,000;B1001
1100329;1;B1001
1100330;1;B1001
1100331;0,000;B1001
1096724;0,000;B0801
1096723;1;B0801
1074401;0,000;B0801
1096722;0,000;B0801
1096721;0,000;B0801
1096720;1;B0801
1096719;0,000;B0801
1096718;1;B0801
1096717;0,000;B0801
1098152;1;B0804
1105417;0,000;B0801
1096716;0,000;B0801
1096714;0,000;B0801
1096713;0,000;B0801
1096715;0,000;B0801
1103857;0,000;E0404
1046970;0,000;E0801
1067049;0,000;E0801
1055222;0,000;E0102
1110859;0,000;F0604
1099133;0,000;F0604
1085564;0,000;F0604
1061446;0,000;F0604
1079226;0,000;F0604
1003954;0,000;F0604
1108879;0,000;F0604
1031599;0,000;F0604
1040258;0,000;F0604
1040256;0,000;F0604
1097957;0,000;F0604
1097904;0,000;F0701
1097898;0,000;F0701
1027397;0,000;A0804
1079472;0,000;A0804
1097900;0,000;A0804
1097903;0,000;A0804
1030079;0,000;A0802
1073944;0,000;A0802
1104537;0,000;A0802
1104533;0,000;A0802
1104536;0,000;A0802
1104531;0,000;A0802
1104535;0,000;A0802
1104534;0,000;A0802
1104532;0,000;A0802
1069998;0,000;A0802
1109707;0,000;F0701
1073285;0,000;F0701
1073284;0,000;F0701
1073286;0,000;F0701
1029778;0,000;F0701
1052448;0,000;F0701
1007432;0,000;F0701
1105364;1;E0802
1097902;0,000;F0702
1029836;0,000;A0801
1030071;0,000;A0802
1030068;0,000;A0802
1030066;0,000;A0802
1007571;0,000;A0802
1030061;0,000;A0802
1007580;0,000;A0802
1007570;0,000;A0802
1007573;0,000;A0802
1007567;0,000;A0802
1007566;0,000;A0802
1007564;0,000;A0802
1100392;0,000;A0802
1030035;0,000;A0802
1007572;0,000;A0802
1030037;0,000;A0802
1108787;0,000;B0702
1108659;0,000;B0702
1108661;0,000;B0702
1108660;0,000;B0702
1107563;0,000;B0702
1107559;0,000;B0702
1033790;0,000;A0801
1007562;0,000;A0801
1007588;0,000;A0801
1007578;0,000;A0801
1030089;0,000;A0801
1007561;0,000;A0801
1083263;0,000;C0103
1083262;0,000;C0103
1008243;0,000;E0206
1008242;1;E0206
1110265;0,000;B0604
1110267;0,000;B0604
1073769;1;A0503
1077747;1;D0701
1029166;0,000;D0701
1065355;0,000;D0701
1065350;1;D0701
1065348;0,000;D0701
1096141;0,000;C0106
1053762;1;D0701
1007539;0,000;F0504
1007518;0,000;F0504
1101902;0,000;A0203
1073761;0,000;A0505
1113090;0,000;D0201
1113091;0,000;D0201
1082044;0,000;F0603
1082043;0,000;F0603
1109710;0,000;G0104
1048172;0,000;G0104
1048171;0,000;G0104
1048163;0,000;G0104
1036815;0,000;E1001
1084888;0,000;B0301
1022556;1;D0701
1096139;0,000;C0106
1113773;0,000;A0201
1046655;0,000;D0701
1046656;0,000;D0701
1046659;0,000;D0701
1046658;1;D0701
1045584;0,000;D0701
1046660;0,000;D0701
1045890;0,000;D0701
1046663;1;D0701
1046665;0,000;D0701
1065342;1;D0701
1046657;0,000;D0701
1065347;1;D0701
1045585;1;D0701
1080217;0,000;B0204
1080215;0,000;B0204
1080214;0,000;B0204
1112342;0,000;B0201
1112343;1;B0201
1112344;1;B0201
1112345;1;B0201
1095651;0,000;B0104
1080211;0,000;B0204
1080204;0,000;B0204
1080203;0,000;B0204
1080202;0,000;B0204
1090584;0,000;E0302
1116649;0,000;A0203
1094727;1;B0804
1096100;1;B0801
1075614;0,000;B0801
1101841;1;B0801
1076925;1;B0801
1075607;1;B0801
1094719;1;B0801
1072159;0,000;C0109
1100125;0,000;B0804
1099284;0,000;B0804
1099283;1;B0804
1094758;1;B0804
1094276;0,000;B1002
1089121;0,000;B0602
1064186;1;B0602
1053020;0,000;B0604
1081356;0,000;B0604
1081355;0,000;B0604
1102805;0,000;B0602
1103408;0,000;B0604
1031934;1;D0601
1112486;0,000;D0604
1084340;0,000;D0604
1009781;0,000;E0702
1094372;0,000;B0405
1094370;0,000;B0405
1103416;0,000;B0604
1096129;0,000;C0106
1096128;0,000;C0106
1096127;0,000;C0106
1115198;0,000;C0106
1114956;0,000;A0601
1114954;0,000;A0601
1075171;1;A0601
1095019;0,000;A0601
1075166;0,000;A0601
1075168;1;A0601
1075169;1;A0601
1075167;0,000;A0601
1075164;1;A0601
1080201;0,000;B0205
1114135;0,000;A0601
1114133;0,000;A0601
1114132;0,000;A0601
1114131;0,000;A0601
1114128;0,000;A0601
1114125;0,000;A0601
1082348;0,000;E0303
1098359;0,000;E0402
1102328;1;E0402
1114311;0,000;E0402
1114361;0,000;E0402
1104721;0,000;E0402
1093435;0,000;G0104
1095592;0,000;E1002
1095593;0,000;E1002
1082598;0,000;E0802
1095691;0,000;B0105
1080200;0,000;B0105
1098389;0,000;E0604
1095594;0,000;E1002
1082347;0,000;D0104
1082346;0,000;D0104
1082345;0,000;D0104
1002855;0,000;A0404
1002874;0,000;A0404
1002865;0,000;A0404
1002853;0,000;A0404
1101194;0,000;D0201
1101193;0,000;D0201
1100348;1;D0201
1099725;1;D0201
1114286;1;D0201
1082596;0,000;E0802
1112950;0,000;B0301
1112948;0,000;B0301
1112949;0,000;B0301
1112951;0,000;B0301
1112947;0,000;B0301
1112952;0,000;B0301
1112349;0,000;C0102
1112348;0,000;C0102
1112347;0,000;C0102
1066654;0,000;B0204
1107851;0,000;B0204
1107853;0,000;B0204
1107852;0,000;B0204
1107850;0,000;B0204
1107849;0,000;B0204
1107855;0,000;B0204
1107854;0,000;B0204
1055632;0,000;B0701
1098016;1;B0301
1075779;0,000;C0101
1115200;0,000;C0101
1100750;0,000;C0104
1088374;1;C0101
1110979;0,000;C0101
1110980;1;C0101
1077632;1;C0101
1109757;1;C0101
1109756;0,000;C0101
1101624;0,000;C0101
1101623;0,000;C0101
1100657;1;C0101
1090268;1;C0101
1090269;0,000;C0101
1075777;1;C0101
1075776;0,000;C0101
1105494;1;C0101
1069846;1;C0101
1082595;0,000;E0802
1082594;0,000;E0802
1082344;0,000;D0104
1082343;0,000;D0104
1082342;0,000;D0104
1083256;0,000;C0106
1095462;0,000;C0103
1095072;0,000;B0403
1080747;0,000;B0901
1080746;0,000;B0901
1094143;0,000;B0901
1080744;1;B0805
1080745;0,000;B0805
1094757;1;B0903
1071735;0,000;B0801
1108544;1;B0801
1034107;0,000;B1002
1092535;0,000;B0802
1071768;0,000;B0802
1087244;0,000;B0802
1055857;1;B0802
1096466;1;B0802
1055932;0,000;B0802
1071771;1;B0802
1071775;0,000;B0802
1071773;1;B0802
1052014;0,000;B0802
1101650;0,000;B0802
1048848;1;B0802
1094471;0,000;B0801
1099994;0,000;B0801
1094475;1;B0801
1094474;1;B0801
1092518;0,000;B0801
1092523;0,000;B0801
1092519;0,000;B0801
1099992;1;B0801
1099991;1;B0801
1092524;0,000;B0801
1092526;0,000;B0801
1092528;0,000;B0801
1092525;0,000;B0801
1094465;0,000;B0801
1094464;1;B0801
1092529;0,000;B0801
1094479;1;B0801
1024774;0,000;B0903
1025362;0,000;B0903
1080740;0,000;B0805
1098176;1;B0804
1094735;0,000;B0804
1093402;0,000;F0801
1093401;0,000;F0801
1093400;0,000;F0801
1094472;0,000;B0801
1110807;0,000;B1001
1110808;0,000;B1001
1110806;0,000;B1001
1110814;0,000;B1001
1094907;0,000;C0105
1094853;0,000;C0105
1094906;0,000;C0105
1094905;0,000;C0105
1094904;0,000;C0105
1094903;0,000;C0105
1094902;0,000;C0105
1094901;0,000;C0105
1094900;0,000;C0105
1094852;0,000;C0105
1094899;0,000;C0105
1094837;0,000;C0105
1094836;0,000;C0105
1094835;0,000;C0105
1094834;0,000;C0105
1094898;0,000;C0105
1094897;0,000;C0105
1094896;0,000;C0105
1094833;0,000;C0105
1094832;0,000;C0105
1094847;0,000;C0105
1094829;0,000;C0105
1094851;0,000;C0105
1094850;0,000;C0105
1094849;0,000;C0105
1094891;0,000;C0105
1094890;0,000;C0105
1094889;0,000;C0105
1094828;0,000;C0105
1094848;0,000;C0105
1094888;0,000;C0105
1094845;0,000;C0105
1094846;0,000;C0105
1094844;0,000;C0105
1094838;0,000;C0105
1094827;0,000;C0105
1094843;0,000;C0105
1094826;0,000;C0105
1094825;0,000;C0105
1094824;0,000;C0105
1094823;0,000;C0105
1094842;0,000;C0105
1094822;0,000;C0105
1094840;0,000;C0105
1094821;0,000;C0105
1094841;0,000;C0105
1094839;0,000;C0105
1112853;0,000;A0601
1107278;0,000;E0302
1107279;0,000;E0302
1067946;0,000;A0202
